99
3640	675	921	5836	3044	3082	8420	2702	5562	2561	2449	6847	5116	6436	5190	9724	9748	7954	6200	4561	3400	9059	267	8227	3526	6983	4138	9396	9207	5997	7001	3572	8286	2778	8360	4067	5887	8826	436	794	6480	3433	7962	7735	2851	290	6083	1777	3894	2339	6803	5775	5936	5700	4816	6485	4305	1987	3627	4429	325	3051	5010	8683	4895	7342	5723	3704	4669	6517	3389	5495	5255	3480	8490	4596	3285	2282	110	4995	3811	115	9083	7766	9789	2873	2118	9419	1866	1032	5375	6278	1778	9104	5216	1467	916	7249	174	3511
4130	3791	8554	4579	9836	6777	3204	5977	4147	2378	1078	8282	6192	3515	7614	2356	3681	9560	6173	9359	3021	3551	5104	2526	1689	5022	6216	5729	2068	7739	7472	6876	5689	8206	1052	6226	9152	4324	9923	2313	8448	1527	7433	6420	9384	2264	2163	5359	5130	5318	9162	5543	3885	5660	175	4482	6241	246	6911	8163	9517	1930	9900	8079	2439	8548	5121	1715	5646	8488	9417	5369	2320	8512	4963	5859	8790	8426	2536	5842	805	991	2852	7639	6107	4347	8008	4325	6806	7439	6141	6587	8730	7804	9110	4481	9468	5417	8028	4359
2533	7424	6648	8863	1732	1045	4474	9988	7493	3961	3584	4217	7528	3762	6881	6976	8242	4165	5843	8283	8024	7672	3077	1411	3350	4993	192	130	9773	356	3146	6172	4207	6476	5367	7123	1138	3980	474	1287	1847	5511	9722	9801	9235	2463	8501	623	7423	3103	8901	411	2065	5538	3744	2935	6418	4674	8464	4181	5096	5701	1062	2557	4684	9804	2878	3242	573	3341	6342	8159	2802	5903	218	9229	9788	3315	3616	8782	3324	2519	6135	2243	770	2398	5857	8124	1404	8379	4155	4064	9565	6959	1499	4236	7333	5165	7021	5552
4562	9281	8649	3532	1872	9057	4512	6807	586	9422	3741	4461	1756	9037	8487	9181	8646	8556	2755	4099	3977	3043	7798	955	1277	8578	956	6953	8081	285	7250	2035	9740	3842	7629	48	3227	6563	3032	6644	3637	4437	3784	7944	605	9022	6147	1154	6646	7461	2116	5043	1587	4251	5788	2513	9082	7323	3340	8038	2775	9263	1173	3172	3906	3402	8303	1199	8839	8546	6398	6914	4935	196	3208	961	6403	5361	7600	5525	1037	1601	6851	1441	5677	2349	6864	4831	4105	7552	7414	9502	5440	433	2458	1313	6143	2076	4807	8728
7304	9325	2717	492	4000	2383	5749	9690	9670	3222	8802	678	4462	7017	6299	5923	4410	9548	1156	3898	3008	5574	5093	8990	2973	5778	2187	331	2279	3732	476	4886	3370	5563	7796	9843	3478	229	7212	1877	6775	4783	7172	9033	8462	2568	7870	6557	1256	1963	6441	1428	7481	6479	3875	6118	6520	4912	2507	846	9074	5896	5407	2353	5373	1516	52	4756	4270	1080	6351	8732	9223	4500	6566	8210	9469	5855	351	7973	7824	3346	4705	6739	6570	1354	6447	1981	1598	226	2968	9798	3864	3167	4580	7975	9686	8492	741	239
9189	6275	4740	6152	7523	8755	4757	9399	4480	9958	1030	5965	6621	9986	2133	7097	3696	89	6316	9777	775	7957	7711	3940	1232	2602	8162	40	9188	9702	1870	2580	9787	3671	9409	4090	533	6177	91	2033	1564	4944	2072	4174	5136	6615	779	4361	9230	7397	2622	1149	8165	8172	1473	318	2596	8040	1579	7745	7178	1125	7483	6662	1012	4641	8157	9538	7714	6761	7795	7002	9727	1489	9195	5707	2757	7149	1680	2205	1560	2524	3024	2231	9551	2698	706	8680	3959	6062	6114	2137	7468	6320	4434	3610	8039	9762	1440	3793
6454	5184	8818	7100	2292	352	4897	241	4514	6934	7409	9571	3612	8821	7376	3803	990	501	5586	3424	9659	2652	7851	4505	6348	9567	6820	8669	5464	5617	6040	3484	7967	1453	5458	3118	7153	4323	4159	3049	3670	8612	2742	8725	1371	2749	9498	3636	4659	166	9008	7543	4288	6995	7734	3916	5777	8774	5954	5155	3702	2718	1945	5781	8994	3262	1970	6919	4004	2107	5331	7776	9595	593	5935	1584	1691	5850	4753	6058	3625	8753	9365	6127	8766	1684	4643	8424	1766	8657	1552	1739	6456	3853	6438	5376	3312	7507	2443	2821
646	8640	369	612	4344	523	1711	2472	3153	4932	5658	1531	6617	7907	555	742	5523	7022	8996	2885	5068	1613	8873	3861	7402	50	4432	4553	7322	2435	6155	2233	568	3618	3719	2252	7036	9062	6186	5621	9848	3662	2941	2617	6232	3632	2204	4885	5173	5796	9983	8928	8558	6424	8413	1602	5856	5408	4867	7194	6885	6181	8885	82	9099	9698	8294	5020	4265	6917	1235	4015	145	9465	8399	4319	5599	7312	5730	1761	3673	3004	8827	8082	2510	7288	6751	7628	2046	5741	6604	8440	7079	2173	186	4378	8049	8742	5910	7013
7972	6302	8340	8595	8987	5419	4044	137	3724	6580	7390	8881	9929	8339	5477	2819	7560	8960	6338	6213	7634	3848	250	3873	7582	5726	7226	302	5691	4339	3677	7513	7875	2239	7619	3435	1412	5024	3599	8306	7909	923	2454	5426	4460	5638	4294	1521	5962	8209	4131	4280	1889	2840	2018	6835	3834	6949	5757	310	1541	1639	9378	8776	7217	945	1896	4698	4713	3903	5630	9349	8690	751	7782	7689	8541	230	8932	4449	6305	4909	5811	6982	3087	6687	8121	653	2290	2782	8200	3300	6364	656	1293	8882	4436	2494	735	2012
1416	6752	967	4300	937	4354	4989	8005	7418	2348	689	7521	4239	5927	1791	4960	3655	7430	3635	5991	3453	4971	6843	6358	7126	1181	7228	1582	4089	7740	5364	9972	4775	7038	6909	4346	4041	6308	5014	2940	8605	6774	9035	350	4021	7534	8713	7320	5976	9605	1673	3689	7864	962	5545	6182	9634	8423	2658	1776	4493	1483	6883	6225	2684	6489	683	1800	8055	2952	2352	2373	6663	7082	2547	8364	2060	8632	7503	9532	9893	6884	2832	515	1795	3109	4921	8590	1437	4348	6993	2338	6936	5703	8099	366	5760	1146	5349	1064
3442	2056	6871	1272	7625	6536	9271	2503	1517	9547	7360	6954	5335	7276	5019	8056	500	6265	9704	6742	7692	6614	3924	1480	3108	4357	7827	9600	4321	4513	7316	8387	6550	4733	3508	4865	6997	5548	3634	1421	6609	2863	4984	6007	8300	2407	2284	727	5915	3224	4035	6858	5239	9361	259	7960	3664	7871	3063	5152	6355	6758	6717	9918	4811	9177	5541	2911	4704	1001	8183	3656	2897	5661	8559	2227	8356	8058	6636	901	6256	273	1192	9763	8658	3816	9025	1845	78	4758	8059	7144	4730	908	6778	2586	6893	2574	4495	7813
7665	1178	7223	4115	9306	2807	1589	3164	8911	9451	3111	4693	641	5214	785	797	9236	2414	9375	934	1059	8812	657	4738	2651	6475	8236	8137	2002	7898	3970	4445	7108	6657	3780	365	4167	4675	4620	6965	9105	1487	1009	2200	5292	9803	7618	1667	545	4961	600	3230	328	1135	1166	5620	6585	1170	1703	1825	5798	1622	9978	270	9681	723	563	4735	3714	6357	9568	3207	3524	9714	4529	5249	8708	3920	5881	9028	2671	3002	499	8268	2558	9887	7780	8696	8783	5609	1524	3180	4864	4097	9894	8347	2961	6210	1042	7721
1707	7996	7263	1640	236	4345	315	2982	4994	2542	159	9871	168	4863	4423	1702	4821	7054	6569	1977	5062	371	6412	5982	8272	6905	4598	6022	1553	9362	5763	1093	7753	4911	9509	4329	1748	6488	47	5124	3268	4856	9394	8879	8096	7368	2756	5228	9483	8829	2262	6811	2549	6849	1850	3659	2729	5087	144	2276	6236	1471	8514	755	8698	7839	3633	7822	3669	9755	8428	9931	282	109	8931	1369	9077	4688	5957	8961	390	1959	2025	2358	7592	4451	9633	6124	2263	4826	5097	5091	2763	9309	4797	9995	3554	9154	8985	6491
9326	7550	8692	2397	7305	8903	5135	2125	7451	536	9839	471	6505	3134	7771	5820	773	3039	7105	1010	1770	2381	3106	3150	2028	6754	4331	4618	3178	998	4036	879	6589	6089	9204	5968	625	9601	6537	4343	450	5603	6706	9832	9225	1860	7167	6750	9	1839	24	8071	3517	8619	9319	8967	2999	2801	252	4164	8171	6154	4729	4341	3733	1126	4438	5236	8781	930	7616	4029	8235	2130	7131	9051	5402	3422	9429	311	2171	7803	2419	5864	6008	9781	2837	1286	1092	5738	8366	2638	5134	7272	2974	2978	7963	283	4372	8173
8659	4096	8585	2628	3592	7498	1452	3738	2937	7658	2174	648	9833	7	7974	4257	5200	477	7422	3516	9510	2452	2653	5761	9379	1363	5243	4922	6756	8457	5509	1308	1145	1973	7896	769	6125	1050	966	4353	5081	5095	3123	1142	5063	5179	6731	8000	1119	1757	188	136	2230	4913	6043	2293	9471	6699	9200	3272	8274	4841	5264	7825	965	8528	6123	5544	525	2086	876	2746	4209	7365	4005	3521	5708	3969	6791	8642	4225	4028	8942	2432	1140	7327	9463	1179	5849	6694	7326	2804	4076	3997	5168	1446	3074	1410	4356	6564
9919	417	3152	9511	5177	1013	3037	6164	5436	1458	6886	1362	4448	7800	6415	7213	6975	1746	7499	9588	7553	5080	376	3490	189	8628	8798	2441	1055	6552	603	8277	5491	9825	4929	5397	1539	4750	6606	2967	6088	6862	8267	6016	427	4126	6380	685	3806	7947	9376	918	1318	1616	8065	8087	6257	6116	1917	6121	4109	7106	3768	5268	3214	5619	8090	4823	4169	7872	7653	2179	4128	3706	7685	5636	6814	2938	5001	4149	5309	9827	3283	8070	3161	6300	2344	7030	9100	6188	1208	4416	9388	9927	2921	1493	4770	6430	8983	5153
7585	5033	8908	8808	402	9103	730	3468	1407	2061	5248	7736	3929	5937	3238	8134	6445	2059	4080	5490	6212	5143	1908	1789	6689	5814	9745	7230	4173	9863	8328	3175	6208	9829	9045	2045	1760	9838	7103	5223	7117	7865	8820	9852	2027	1952	1393	1414	4930	6481	1381	6287	7715	2428	4201	341	9910	8883	3425	4285	8290	4486	8196	5943	8142	3388	1857	2238	3629	9728	1054	720	8760	5441	3748	9536	1257	5989	2010	2156	8530	7649	9184	8523	6516	2712	3104	2473	2989	3713	1940	335	3819	6397	400	5031	3378	2954	4808	7703
2991	6499	5298	482	6562	398	8937	7799	8948	4869	9960	415	330	7434	4918	6162	7142	104	2794	2514	7007	6991	305	4061	7784	4582	9957	650	9175	7042	1807	9310	1731	3404	887	8734	4455	2860	3416	673	2228	4679	1549	7504	153	8836	9718	7985	4272	9771	4592	495	1688	2994	1456	5030	7631	2734	7830	3901	9484	8226	560	5140	3773	9240	6841	8880	6179	8318	6184	6350	4903	3492	3260	9314	8466	2951	8195	2346	5550	1966	1082	209	3890	4788	4640	9358	6672	2155	3639	638	7761	776	3323	2753	6170	5189	1557	3825
4843	58	1723	6126	7659	7171	2368	3995	2750	389	692	5810	6681	4261	2485	1056	8346	8515	4232	1301	7290	8811	8105	8921	2987	2872	1155	9199	8936	7090	203	1298	6434	7854	8729	1934	4777	2556	4444	6970	4636	6704	3575	95	135	8132	4708	2768	9390	9912	2783	7454	9515	898	9528	431	7240	1238	5693	1773	6726	3790	5824	8152	7395	6273	9001	4400	7539	3939	1087	6049	6738	1822	383	3967	3602	5640	8148	6025	65	14	2895	2656	7012	4716	8555	9868	3406	1654	7848	9976	1994	6784	9307	8409	3642	2126	2224	44
9895	2584	9338	4694	2360	2769	3066	5041	9621	531	4088	309	9305	5079	1647	5213	857	265	1395	378	2168	5483	7056	9276	1496	1220	3046	6070	541	1830	7070	9907	6078	3703	5984	3158	1011	835	5036	6407	7456	6096	2459	1921	1752	6969	4949	4013	3754	2893	1832	9622	7118	6591	8353	3739	3182	4534	7065	6925	161	1485	5607	4967	9841	3727	6978	9301	435	2286	8249	596	5234	7437	9040	4458	3772	3269	2959	6185	5844	8591	4997	1643	2250	2762	4765	5969	1382	634	9085	1401	3294	1290	3121	6259	345	3740	4748	6318
627	5755	7324	8668	6926	3098	834	7278	8832	8840	4585	3338	240	5110	4409	7313	3288	5137	4296	9881	3783	4054	5061	3879	7275	6234	133	2268	3209	5633	891	551	410	3289	1513	4973	9133	9642	6678	859	597	8868	614	4670	3641	7807	1937	6990	1376	121	5569	8992	5391	8603	6429	4979	7849	880	7330	5904	9580	2069	7218	682	3301	9968	1099	7607	9107	2972	2891	6834	4243	2554	7008	8255	7130	6874	2564	426	2079	8150	3494	3854	4094	1535	8120	5604	3307	8220	7569	3775	6859	8127	6314	5275	4768	1033	8531	7541
8106	6063	2738	6050	3743	7749	1961	9282	7085	7606	5716	7196	4857	8573	1615	4022	1735	1805	4621	1402	5908	4072	8388	6947	6837	6371	6688	5616	6423	8156	7781	9743	4033	3050	7335	8851	8583	3945	5425	4985	6105	4439	8006	7867	1749	561	1576	3638	5852	5475	2164	1722	1328	8582	3645	4027	4133	4143	786	1819	2585	8182	7258	1131	1295	4457	8400	158	9963	220	1103	9711	768	5005	3467	1511	789	8175	6332	8459	9512	1143	8791	6900	1291	903	5305	5398	6649	7894	4104	6940	1455	4558	1343	5471	7681	6962	1377	5387
6794	4681	5637	9155	7566	7078	7035	7793	9395	7221	1509	8721	8788	6366	9166	1997	1755	2466	4365	4977	8496	3877	7359	5883	7380	9467	7913	7961	3845	3374	408	6367	8738	5771	7427	8504	3603	9623	3611	3505	1841	7729	6737	5203	2914	7016	4673	7398	2102	5052	2670	6187	1614	6255	4001	7444	8922	2355	1955	4309	7976	1388	4685	1925	9393	3867	3965	5847	2011	3698	9485	2761	6846	5787	7568	8269	6042	676	1530	3805	9948	2754	4039	6719	3605	6628	4020	7274	9148	6041	2136	5642	556	3211	8500	9821	5838	1074	2856	6229
663	7361	7527	5428	5585	710	5066	1705	1164	6713	2949	8456	3619	7939	7474	9194	3379	9584	6576	9572	2417	9898	2917	1950	9940	8670	2696	2545	8313	9088	5385	2390	3918	7053	5583	8833	8865	7594	3723	3280	7046	2004	3536	9111	9828	5021	8834	2831	8946	9933	1774	6503	8252	3194	798	9487	9005	9299	1229	9723	5736	358	6593	1007	8333	2175	8329	6879	9267	8705	8486	119	7697	360	2611	6921	1914	3020	3675	2085	6401	4714	4148	1110	7765	9433	2947	6009	8293	9209	9624	4276	9507	1690	5800	8231	6927	6894	9331	9531
3488	9283	6545	2853	4624	3850	7227	9543	7648	765	5016	890	4242	9434	6389	8861	6592	2896	3986	7586	1768	9703	3241	3147	2497	6813	7033	8470	9124	2267	27	7293	9911	1743	4991	9336	7717	7291	5742	1626	6093	9073	3477	8181	4237	2081	4531	1804	2183	3896	5316	7609	6677	8768	5832	9329	5921	8513	5724	5283	4560	2465	4815	5065	4008	5109	9750	6010	3013	9500	3711	3913	5554	9427	2675	4496	6984	2850	7927	7010	1569	1787	3033	1913	4030	9820	7253	4818	8363	1081	16	9398	2826	5446	3469	4244	9608	1203	5070	306
9382	4023	1736	6618	1512	7299	2221	64	995	6048	2064	4914	8402	170	4634	3144	1448	1114	1245	9991	2979	2666	2095	1859	49	3541	2816	6887	6391	7385	2752	8510	4887	7477	7515	9421	9555	3661	5086	8202	6399	8653	6044	9114	904	8078	2918	4637	4877	2747	5054	1161	9905	2642	6370	420	57	8854	4888	6150	493	1941	7997	951	1730	6696	4866	5697	347	843	5889	5592	4566	4420	8793	5129	3420	7903	2084	4504	7656	2198	3173	1944	5412	2215	6484	2255	3330	9210	6929	6331	897	70	2019	734	9047	3052	7113	7207
4749	1267	7452	1157	6363	3135	5602	1836	8904	1302	4103	7642	5371	3700	1420	4215	5651	5282	552	1578	9160	1375	610	1522	1436	946	822	4549	7198	3192	6056	1909	219	8787	2300	2272	3141	7351	948	395	960	9746	4047	5519	9541	2800	4166	5743	8941	8010	56	7432	9321	7770	8878	5713	4053	275	977	1368	1214	8866	9149	8896	9355	441	3799	1657	2157	3376	8973	5590	4060	2236	5769	1638	3753	9579	7650	7092	2790	2024	8655	7210	9048	9128	7088	162	9072	6928	2041	3692	505	164	1538	9109	1066	4575	9630	6295
4567	6693	4577	372	5549	9680	7473	3091	1790	5013	1253	5867	9205	2442	3504	2177	1586	2049	4721	485	3255	8427	8715	6762	4682	7580	7905	1629	2673	9693	9454	9658	8589	440	8075	2511	9031	8143	8910	4070	747	8607	4879	2645	5392	4760	9666	7937	1153	3149	4007	4211	6695	9620	8620	5540	3139	2610	8477	7426	2492	8797	2093	949	4366	1476	7598	7041	2627	1380	9241	9945	9742	889	3909	247	7412	6290	54	3792	5047	479	405	7248	8129	8972	8918	7661	1890	3316	2846	5344	813	6276	8773	3187	8119	6866	8478	6178
5064	9826	2335	1233	931	8553	8468	9717	8618	6840	7520	2039	5317	3093	6698	3199	3976	7945	2074	1721	3781	1209	7533	5553	2235	836	9822	5672	165	4538	6519	6515	4565	6026	658	9115	5355	6548	5967	4186	2626	5127	4689	5139	705	9749	3128	93	6368	1252	2273	8050	1139	6634	8014	8109	1704	8735	9883	8126	968	9506	5352	9269	578	3804	7120	9725	3747	5802	8633	4326	7341	7310	691	5876	6525	4955	6253	3015	975	2326	9609	1243	4367	8089	4037	9322	3053	8807	566	3191	3314	8520	868	8292	7241	5715	1174	2042
5401	5174	7208	2480	7413	8676	4822	9490	6270	2923	1124	3996	5138	8261	2460	4466	3481	828	6640	3644	403	3115	3401	2939	6638	5886	5060	3734	5209	8800	6165	3080	8204	140	2493	4503	2639	5156	4492	9966	2509	3874	7453	6421	3881	7536	7411	9406	6958	4216	446	1505	5372	6113	3968	9766	2403	8250	7449	6826	5974	9563	4905	7958	4948	2815	8054	6142	2669	5654	4731	2017	2637	1415	7572	1285	4633	8919	1162	2708	3932	4342	7011	6239	2984	5577	8077	8461	7073	5520	6718	2006	5149	8251	1713	2291	434	6262	4527	3712
2849	8890	2679	8622	5861	413	4042	9641	9318	3991	8114	4838	1660	460	1397	3375	7405	2424	9854	7282	1964	866	2632	5363	7741	6707	873	4299	7968	4425	2772	2380	2431	2898	6442	5941	7478	1159	4767	3802	1729	2048	30	148	213	823	3188	1779	9430	4606	8275	9260	425	6068	9999	5782	7116	9493	7044	2706	4883	6558	1697	9967	2456	291	1044	9494	6286	2026	5895	5348	2050	4814	1258	8765	3458	4122	1980	9290	9285	6018	622	576	4012	6428	4498	1767	1734	3023	9119	9525	1289	8036	7132	3163	808	6498	1185	8529
1321	1566	7647	6771	8689	9791	9861	7599	1720	1610	1869	9879	8393	1733	3076	4048	9168	520	5588	5347	202	906	1296	7024	3964	8213	8822	7067	1462	2537	3038	1172	3081	4502	6659	6310	4392	2332	4656	3831	3615	3574	3771	32	4742	1523	361	9373	7191	7547	4218	3250	6060	9932	2732	3978	6824	4700	8027	5828	9428	5750	1563	5432	3763	7941	6786	9289	5983	907	684	1297	4291	5394	8598	9491	8489	4996	7540	2919	7101	9747	1708	3000	6844	1331	7107	6790	6191	8083	2265	5296	9739	2694	6315	5008	4602	1696	2392	1895
1223	1207	392	9990	5306	4746	5420	4668	6238	6845	5374	5947	4428	3650	3807	5463	8398	4851	2486	5884	2253	3368	2532	6146	1821	4665	7389	1965	8872	421	3351	7743	9874	4508	5310	8507	9764	5664	2361	9996	7626	2367	1828	5488	5207	8019	3336	7045	1782	8291	4454	1271	5336	1983	570	2948	8161	4081	2573	9758	7256	3451	4476	4752	5671	472	9058	3325	4085	6237	1266	7251	7644	2234	7205	3393	7399	1583	6329	6823	5164	2359	3880	8100	2563	8336	804	9501	9061	53	180	672	5817	9380	3170	8460	9353	626	9638	4554
703	669	5594	6166	7655	3221	8139	2055	3078	2785	494	8334	1486	2502	5423	8897	2067	3275	216	6880	6831	9448	6705	5176	3232	7014	2418	7835	8493	5970	3614	667	6766	7495	3274	2007	7277	3809	9955	590	6190	7028	1323	3205	725	73	4160	5906	4594	587	7119	1366	3801	3126	3069	112	9636	2266	1885	7921	1020	9130	9411	9732	2150	6729	1593	3679	9904	6792	6785	2907	6119	1190	9559	4703	9404	5414	1116	9159	5473	863	2796	1635	726	7817	9251	7518	824	1260	2955	6381	7664	2342	5251	4152	7165	6602	2389	8838
319	9566	7666	5964	4398	3597	9095	6605	8417	1387	2619	4892	8912	4654	2144	2142	7559	1663	9816	8376	2170	9876	4834	7978	2646	5171	4141	6935	6440	7018	4446	107	1891	6372	5368	8672	1976	3902	3979	6066	5382	4588	3839	3668	1793	7682	5628	8711	8342	9577	9792	3124	8026	5748	9519	8886	5328	8660	79	4687	6805	8469	6594	8057	4569	7279	8111	1892	2453	8637	1347	4692	5265	9903	800	6272	655	4667	838	4999	9550	3427	4520	6074	9046	2678	5231	3206	8408	671	6658	86	6838	7571	8355	7949	5973	3156	809	2695
4919	3683	3100	9138	2388	4853	3056	795	1520	5212	5260	3116	4779	2073	9505	4351	5669	870	6404	635	3951	974	8419	7069	5992	6004	6131	5395	2719	3561	6902	6744	9295	2741	1532	721	6435	4854	7932	4068	7133	8544	3948	2063	8823	2197	9367	2396	7458	6431	4959	9164	2614	6091	2709	3434	7990	8068	3828	2527	7687	3499	2249	7175	7383	9537	3812	1337	9446	8654	4233	1556	9662	2721	5447	8382	1555	6872	4894	8979	1187	3171	1565	157	8780	6684	7832	4494	9284	7716	6258	8517	4196	6645	9126	4676	462	8892	3278	9806
8862	8581	681	6598	1534	1975	5182	5504	3507	59	1911	8570	5242	1968	8131	2963	2440	4381	3941	9302	8113	1852	8397	1320	2728	8695	8064	3133	5202	9618	72	9335	4154	5100	1561	7480	5851	2621	6508	2318	8422	2693	8626	465	4127	7049	624	6301	6394	4120	2182	7514	628	5451	8764	8237	2202	7306	9456	5147	3709	2013	6511	4769	4228	2225	5474	1543	6065	1226	5754	60	677	8289	6012	4515	7769	9665	8691	3737	8951	9619	6561	7623	3824	7526	4129	1315	1943	8345	6619	8198	6082	2057	125	2928	3735	6365	303	1701
1953	7200	4176	1018	9617	6486	5953	8663	6734	8889	1960	7889	4631	3122	1206	449	4691	2874	9697	5403	7557	7388	5389	461	1728	8629	5092	3701	6144	2176	3565	7948	5815	9381	7039	3530	3556	1278	5776	9944	7083	5380	8266	1596	3786	4849	1608	7601	4443	8258	5930	9602	8665	483	1724	3348	2530	1265	2660	6888	6249	6377	1745	1373	2240	1193	3387	4464	5560	6780	4264	8103	3120	7678	1123	5384	7325	3493	4183	3130	8243	2976	4628	1634	7055	200	2975	4163	5356	6217	5680	7645	9437	8825	8041	2822	522	1216	1309	8253
2354	3514	3899	8074	7086	7763	7027	3818	2925	4868	8221	7102	9311	2188	2623	9591	7934	5542	715	8133	3876	4258	6682	1468	7910	7633	9203	9342	524	2489	8977	3284	5556	3110	6979	2195	5007	4077	3908	7262	6895	5327	3917	1592	6910	1068	885	42	1893	1274	4734	2246	3548	9474	2765	7946	8926	4945	4246	8772	3483	9242	3137	5537	5587	4907	7209	1603	9370	2425	5907	9615	6952	9261	832	1991	8278	4916	7700	6853	4469	2114	5271	534	4537	9127	7677	9157	8215	7181	2406	2022	2792	8341	7048	4206	2289	8710	5580	4639
9304	6027	2512	5830	4362	6748	5435	6128	1802	8176	4311	8508	660	6405	2703	4040	2129	8971	507	4630	8383	3912	4898	6674	4942	3055	5643	8418	6968	1306	4813	7767	9492	4937	7583	2910	5720	271	3258	6011	2817	9245	5404	3247	2875	7506	3580	8925	1781	4394	4082	9438	4974	6409	9143	5194	8322	9389	4229	917	4722	3974	2993	7338	8976	9098	5444	9772	5308	7318	6416	1329	3907	3019	7693	2710	4820	9332	1571	3943	9402	5188	4497	4830	7270	2090	5400	3794	3815	5719	3798	2186	1372	3796	5499	2890	2464	4677	7726	3589
5733	759	7524	8343	1927	3302	8158	6721	3888	933	7876	7546	3489	5339	7869	3982	9191	9552	8433	7884	9672	532	4800	2247	7029	8367	2376	604	4939	8154	8351	9875	3697	2111	9614	5195	9705	439	2158	7215	3143	3643	6189	7702	5226	2803	753	3107	2307	6655	544	7918	538	5443	1558	1197	9695	8703	9530	1432	224	3344	7127	3654	6077	9308	1699	8326	4627	4507	4908	7698	9561	4928	81	1649	2953	2922	1996	51	5206	5608	6686	6622	4780	565	2212	4827	9413	6542	8450	4286	9208	6708	2528	4390	2676	5487	7788	7587
258	947	3036	3921	5410	3657	1481	3357	5613	6493	7617	7915	8047	5710	7020	295	7667	9106	7219	1898	2838	3731	2868	7542	1887	3562	6980	5178	4171	4902	1984	5536	9300	6680	336	6732	6159	1353	1438	5631	355	9735	8110	6005	6037	9360	8211	1098	9324	4542	9288	4373	1196	7354	5277	7098	9201	2517	2965	160	9539	9014	497	7608	5885	3994	6478	8784	2411	4184	9080	1322	3503	2836	2889	105	5564	8045	7701	8914	7747	6960	6608	8104	973	8804	3718	865	1559	2983	7899	8185	9156	6021	8634	4533	7155	6915	999	3299
3674	5497	4590	2661	8051	7885	4472	97	1507	5934	3072	3827	3313	9123	1986	1545	8123	6642	1669	872	7924	6641	932	9663	4193	7720	3838	2471	1023	2633	254	3235	588	2855	8239	5829	9096	4334	7204	3942	1672	1855	4732	8130	9878	993	547	510	659	2327	621	5530	234	9187	7844	1710	1070	4204	3893	6924	139	3707	7328	3678	1386	3045	3937	4964	4917	1469	5648	114	8301	8037	1136	7805	7581	8174	6937	702	5457	8319	5869	8415	4220	1910	2488	6637	244	7502	5192	6733	9462	1664	5657	6055	9862	5039	4835	5899
2328	381	3519	754	4083	3975	9270	3529	3705	7496	729	5714	7712	9012	3550	7004	1536	6948	5567	438	5120	7162	6810	3537	5789	7756	5996	3311	1817	2416	7635	3181	3059	391	5675	5762	7485	8714	9984	2405	9521	2172	208	6171	5307	4751	6204	4837	5679	9916	4349	5393	1498	7076	5673	3782	6710	1546	4145	2824	3040	9959	8635	5902	8853	8739	289	7066	521	4235	936	6461	8499	4696	7297	7691	7438	456	580	8244	8924	3412	9719	3870	8484	1231	8522	743	9372	8685	9374	3155	7613	2040	827	8217	7490	9873	7034	9942
6474	8843	8344	632	5252	976	8264	75	4605	4541	364	6406	6656	6345	7238	5808	7043	1451	5533	9172	5238	5467	6788	914	2412	9653	370	5595	9339	7435	7358	7590	4655	2934	2648	69	3057	9473	3343	8238	940	1365	3746	7591	3009	7893	1409	4509	6973	1439	2960	6462	6095	3380	4870	3630	7970	6842	4599	3358	6787	9499	5501	9410	6437	1759	1276	1676	6080	5290	2377	6396	2324	9441	4795	7868	7245	5354	9176	1071	654	4938	1474	5029	4718	9545	396	3365	5819	7943	4153	2883	1897	8375	2374	9503	1073	5575	1360	2876
2298	1753	4034	8981	5038	26	7806	5126	5090	5492	4850	6941	2606	3983	3012	4957	3332	3862	8858	3441	2363	4954	8495	831	7068	167	3895	1349	2894	3620	3460	6603	7589	3440	5459	6565	6206	9676	3337	4794	2635	4107	3462	7222	4435	8778	5988	146	3522	8905	2608	636	5219	6013	6875	3148	6215	7646	3018	2014	7989	3872	4739	3534	6583	7748	6741	9018	5524	7895	9741	1568	3567	292	5338	3716	211	1091	4100	869	9783	1288	6920	9721	792	5131	5919	4017	9265	6554	9886	8436	8995	279	5280	9592	8898	455	83	9432
7294	8733	3471	1239	699	5470	2609	55	9202	6798	2147	9425	3193	9060	7232	5799	1100	6251	3725	942	9312	127	2444	2436	7981	7408	9684	9066	6651	2448	1528	652	3017	5897	2166	4936	9351	1427	6538	2901	6769	7673	8597	9770	6647	1899	8564	8563	386	3604	1250	5918	9151	9253	263	3189	5579	4603	6094	6495	6472	9420	451	9604	6376	7977	1562	9234	5722	4222	2372	6575	2722	6244	8813	4787	18	7695	8997	255	5198	1837	4151	2254	4890	6950	6347	6809	453	7386	5752	9656	6028	8562	3851	5241	1882	3863	3097	4210
3858	9146	8212	7847	7754	4610	801	8569	1447	5557	7922	8021	8091	5503	8746	849	3560	111	6767	3498	8550	9669	2551	1597	8526	7611	9562	2833	5074	3821	9840	709	3201	5040	5478	939	379	3946	3518	7818	6269	4510	8560	6610	1283	2644	1398	9603	5858	8998	8421	269	4900	6639	1241	1019	9101	6665	3415	5485	6157	6506	3922	2088	8320	8855	2096	6317	1628	4488	9227	2704	1120	2408	3190	2498	9316	3265	8097	6556	640	8046	9183	7367	5995	8430	7425	7551	307	4450	9678	2603	3751	2003	7816	3904	7789	679	7237	7660
